book_id,tag_id,count
5090,878,7
5090,1239,254
5090,1269,36
5090,1401,10
5090,1439,6
5090,1592,36
5090,1688,21
5090,1715,6
5090,1761,136
5090,1763,7
5090,1764,381
5090,2025,58
5090,2220,36
5090,2528,9
5090,2570,574
4380,50,42
4380,52,131
4380,544,11
4380,598,368
4380,689,412
4380,1456,17
4380,1474,6
4380,1688,21
4380,1740,5
4380,1918,11
4380,2025,434
4380,2297,30
3184,50,215
3184,52,842
3184,353,15
3184,434,35
3184,437,497
3184,544,233
3184,689,22
3184,934,47
3184,945,1237
3184,1016,19
3184,1023,21
3184,1054,47
3184,1105,35
3184,1502,15
3184,1657,12
3184,1773,36
3184,1846,61
3184,2081,19
3184,2130,12
3184,2335,181
3184,2430,31
3184,2692,58
3184,2693,28
3184,2715,12
4302,14,8
4302,50,23
4302,52,30
4302,214,85
4302,246,17
4302,285,8
4302,294,5
4302,324,6
4302,434,21
4302,437,312
4302,505,25
4302,544,7
4302,871,8
4302,966,11
4302,1016,6
4302,1023,6
4302,1067,54
4302,1279,266
4302,1281,17
4302,1592,446
4302,1761,294
4302,1764,117
4302,2209,7
4302,2692,5
5366,41,7
5366,50,37
5366,52,172
5366,53,25
5366,137,23
5366,139,21
5366,267,7
5366,507,696
5366,508,9
5366,510,188
5366,513,20
5366,526,361
5366,749,6
5366,772,152
5366,945,31
5366,966,8
5366,1085,7
5366,1089,6
5366,1149,1679
5366,1942,112
5366,2025,7
5366,2218,14
5366,2231,12
5366,2348,16
5366,2440,6
5366,2620,61
7502,41,9
7502,52,52
7502,53,70
7502,76,4
7502,223,8
7502,267,121
7502,441,141
7502,526,9
7502,746,289
7502,924,77
7502,945,720
7502,1054,9
7502,1225,18
7502,1419,18
7502,1420,14
7502,1437,29
7502,1586,9
7502,1622,53
7502,1974,18
7502,2430,5
7502,2488,16
7502,2578,5
7502,2715,180
7502,2717,14
6344,50,19
6344,52,64
6344,150,4
6344,441,8
6344,598,69
6344,689,249
6344,749,5
6344,959,6
6344,964,4
6344,1095,4
6344,1688,24
6344,1918,7
6344,2025,228
6344,2220,15
3144,41,133
3144,50,26
3144,52,388
3144,53,53
3144,541,22
3144,544,7
3144,598,231
3144,689,443
3144,867,30
3144,988,22
3144,1628,18
3144,1773,23
3144,1935,7
3144,2025,713
4819,52,122
4819,267,516
4819,353,17
4819,434,17
4819,437,266
4819,505,11
4819,526,260
4819,544,171
4819,658,9
4819,689,42
4819,749,16
4819,934,11
4819,945,80
4819,1054,17
4819,1067,16
4819,1225,38
4819,1279,25
4819,1773,15
4819,1846,17
4819,2059,55
4819,2488,190
4819,2490,14
4819,2715,723
312,14,94
312,52,3130
312,53,252
312,267,2255
312,441,3419
312,512,272
312,526,394
312,544,124
312,648,205
312,658,159
312,689,604
312,934,109
312,945,10118
312,1105,942
312,1145,181
312,1269,1321
312,1419,247
312,1420,173
312,1432,95
312,1437,462
312,1622,739
312,1744,548
312,1773,328
312,1846,1100
312,2413,462
312,2430,672
312,2488,259
312,2614,161
312,2715,4175
312,2717,118
4343,8,31
4343,50,10
4343,52,165
4343,267,580
4343,353,10
4343,434,10
4343,437,130
4343,689,17
4343,749,42
4343,945,14
4343,1095,11
4343,1225,24
4343,1239,1304
4343,1518,35
4343,1773,13
4343,2059,14
4343,2130,10
4343,2488,140
4343,2624,17
4343,2715,866
3054,52,5
3054,267,9
3054,305,1
3054,441,7
3054,526,1
3054,748,1
3054,840,1
3054,945,42
3054,1225,1
3054,1437,3
3054,1622,1
3054,1761,1
3054,1773,2
3054,1846,4
3054,2231,1
3054,2451,1
3054,2488,1
3054,2715,2
3054,2717,1
9951,14,8
9951,50,52
9951,52,326
9951,353,6
9951,437,24
9951,512,5
9951,544,48
9951,689,20
9951,749,7
9951,934,5
9951,945,269
9951,1023,32
9951,1051,7
9951,1239,8
9951,1501,7
9951,1502,13
9951,1657,11
9951,1773,30
9951,1846,5
9951,2057,5
9951,2125,6
9951,2430,5
9951,2451,5
9951,2692,12
8756,41,6
8756,50,13
8756,52,150
8756,53,5
8756,544,7
8756,598,214
8756,689,333
8756,1031,26
8756,1456,5
8756,1474,4
8756,1645,3
8756,1688,12
8756,1773,4
8756,1918,6
8756,2025,269
8756,2108,10
8756,2220,4
724,50,421
724,52,965
724,437,178
724,526,162
724,544,87
724,689,868
724,921,114
724,922,61
724,924,87
724,945,2363
724,1016,41
724,1269,199
724,1279,40
724,1773,37
724,1846,1748
724,1908,81
724,2025,34
724,2240,33
724,2241,141
724,2250,135
724,2335,97
724,2413,1272
724,2430,620
724,2451,124
724,2581,33
724,2614,3434
724,2657,41
724,2658,279
724,2715,40
8777,14,8
8777,41,47
8777,50,5
8777,52,112
8777,53,67
8777,81,109
8777,267,131
8777,441,35
8777,526,430
8777,598,5
8777,689,18
8777,945,173
8777,1437,7
8777,1622,10
8777,1773,7
8777,1817,7
8777,1846,32
8777,2025,32
8777,2241,5
8777,2337,6
8777,2413,9
8777,2427,5
8777,2430,28
8777,2432,5
8777,2488,55
8777,2715,285
8777,2717,6
2092,25,126
2092,44,39
2092,52,220
2092,267,441
2092,353,17
2092,512,18
2092,544,214
2092,648,27
2092,658,33
2092,724,16
2092,749,25
2092,754,48
2092,771,21
2092,934,23
2092,1049,12
2092,1225,26
2092,1323,13
2092,1598,183
2092,1740,43
2092,1773,37
2092,1777,51
2092,1913,345
2092,2059,182
2092,2226,15
2092,2488,117
2092,2619,99
2092,2715,744
3729,14,21
3729,50,97
3729,52,387
3729,267,57
3729,350,11
3729,437,28
3729,749,13
3729,829,10
3729,1237,9
3729,1239,2652
3729,1502,9
3729,1773,14
3729,2574,300
3262,2,34
3262,50,65
3262,52,834
3262,96,52
3262,467,345
3262,544,38
3262,598,523
3262,648,17
3262,689,685
3262,1085,19
3262,1239,14
3262,1269,21
3262,1456,13
3262,1502,40
3262,1657,31
3262,1688,22
3262,1740,58
3262,1760,70
3262,1773,126
3262,2025,464
3262,2038,16
3262,2692,43
447,14,48
447,41,148
447,50,41
447,52,1180
447,53,519
447,223,86
447,267,1030
447,441,239
447,526,209
447,746,1403
447,806,95
447,840,320
447,945,9586
447,1225,366
447,1342,175
447,1419,41
447,1437,50
447,1586,42
447,1773,110
447,1846,54
447,2430,45
447,2488,183
447,2715,2244
447,2717,47
7299,41,5
7299,52,38
7299,53,4
7299,267,2
7299,353,2
7299,507,655
7299,508,7
7299,510,66
7299,513,4
7299,526,28
7299,805,2
7299,945,14
7299,1149,399
7299,1542,2
7299,1686,2
7299,2218,4
7299,2427,9
7299,2428,97
7299,2527,2
7299,2715,2
4664,14,11
4664,50,12
4664,366,97
4664,490,10
4664,526,141
4664,790,158
4664,1164,8
4664,1479,21
4664,1740,158
4664,1761,165
4664,1764,70
4664,1872,32
4664,1935,9
4664,1981,17
4664,2011,19
4664,2209,245
4664,2316,7
4664,2479,37
4948,41,37
4948,50,9
4948,52,90
4948,53,23
4948,541,6
4948,598,48
4948,689,95
4948,867,22
4948,1699,6
4948,1773,20
4948,1926,27
4948,1927,17
4948,2025,173
4948,2080,6
4948,2349,13
4948,2498,7
7562,8,14
7562,30,5
7562,50,10
7562,52,3
7562,96,49
7562,467,51
7562,544,5
7562,749,6
7562,829,3
7562,964,3
7562,969,17
7562,1089,9
7562,1115,3
7562,1225,13
7562,1239,10
7562,1501,12
7562,1502,22
7562,1740,3
7562,1773,3
7562,1775,3
7562,1776,3
7562,1913,3
7562,2059,7
7562,2263,44
7562,2692,13
5281,41,18
5281,52,69
5281,53,11
5281,267,181
5281,361,8
5281,505,9
5281,544,7
5281,648,7
5281,658,10
5281,689,15
5281,749,8
5281,945,202
5281,1054,7
5281,1225,21
5281,1269,53
5281,1279,8
5281,1622,7
5281,1773,7
5281,1846,136
5281,2025,7
5281,2413,54
5281,2430,70
5281,2488,50
5281,2614,572
5281,2715,314
5281,2717,6
6485,14,11
6485,50,5
6485,257,11
6485,366,47
6485,423,6
6485,457,4
6485,526,260
6485,626,5
6485,786,73
6485,1090,17
6485,1239,41
6485,1571,20
6485,1572,113
6485,1573,19
6485,1740,158
6485,1761,673
6485,1764,242
6485,1880,39
6485,1884,15
6485,1934,15
6485,1935,33
6485,2011,10
6485,2209,8
6485,2316,23
6485,2322,29
6485,2378,6
4295,14,8
4295,50,73
4295,52,360
4295,378,22
4295,379,9
4295,544,33
4295,585,72
4295,598,162
4295,689,1808
4295,1688,47
4295,1699,10
4295,1773,15
4295,1918,46
4295,2025,45
4263,41,148
4263,50,16
4263,52,193
4263,53,164
4263,526,71
4263,544,5
4263,598,6
4263,689,25
4263,867,10
4263,945,13
4263,1239,57
4263,1628,10
4263,1773,5
4263,2025,129
4263,2345,4
384,41,110
384,52,455
384,53,95
384,267,2463
384,321,134
384,353,224
384,544,76
384,689,73
384,945,3153
384,1225,92
384,1269,60
384,1430,156
384,1846,2359
384,1908,87
384,2413,857
384,2430,632
384,2488,277
384,2614,5317
384,2715,3964
5534,14,7
5534,50,23
5534,52,99
5534,57,4
5534,246,59
5534,353,3
5534,434,14
5534,437,131
5534,544,22
5534,749,5
5534,934,4
5534,1016,4
5534,1710,10
5534,1773,6
5534,2081,5
5534,2425,19
5534,2692,15
5534,2693,6
1821,41,25
1821,50,159
1821,52,486
1821,53,20
1821,335,52
1821,434,34
1821,437,387
1821,505,117
1821,544,116
1821,585,75
1821,598,220
1821,689,1883
1821,1016,26
1821,1067,124
1821,1279,493
1821,1281,73
1821,1284,16
1821,1688,18
1821,2025,88
1821,2301,16
1821,2692,16
3336,52,105
3336,267,508
3336,353,11
3336,544,20
3336,689,15
3336,945,388
3336,1269,36
3336,1743,13
3336,1773,11
3336,1846,541
3336,1908,14
3336,2413,270
3336,2430,138
3336,2488,100
3336,2614,1514
3336,2715,847
8277,14,39
8277,50,37
8277,52,370
8277,58,95
8277,223,31
8277,441,30
8277,544,39
8277,626,18
8277,749,6
8277,934,6
8277,1094,15
8277,1239,72
8277,1501,13
8277,1502,13
8277,1592,7
8277,1682,8
8277,1761,38
8277,1764,9
8277,1773,9
8277,1926,9
8277,1949,19
8277,2074,9
8277,2263,332
8277,2299,6
8277,2700,6
3215,25,28
3215,37,14
3215,50,157
3215,52,107
3215,87,22
3215,544,36
3215,648,464
3215,669,117
3215,853,24
3215,945,536
3215,1130,56
3215,1133,19
3215,1153,36
3215,1239,26
3215,1311,20
3215,1701,155
3215,1846,928
3215,1908,140
3215,2025,16
3215,2241,22
3215,2250,48
3215,2413,196
3215,2430,88
3215,2531,45
3215,2614,429
3215,2658,22
9227,41,6
9227,50,14
9227,52,58
9227,353,4
9227,437,4
9227,544,30
9227,563,5
9227,598,36
9227,689,161
9227,749,4
9227,1645,3
9227,1688,11
9227,1773,7
9227,2025,142
9227,2102,4
9227,2123,3
9227,2444,3
9695,41,5
9695,52,8
9695,53,4
9695,121,18
9695,267,14
9695,353,2
9695,505,9
9695,507,17
9695,544,4
9695,964,2
9695,1067,2
9695,1118,3
9695,1149,52
9695,1279,5
9695,1392,2
9695,1542,1081
9695,2059,2
9695,2184,3
9695,2218,2
9695,2258,24
9695,2264,29
9695,2269,16
9695,2488,6
9695,2715,17
2828,14,18
2828,41,12
2828,50,37
2828,52,229
2828,53,60
2828,223,33
2828,526,28
2828,648,125
2828,840,158
2828,945,2627
2828,964,13
2828,1139,9
2828,1158,58
2828,1161,34
2828,1218,11
2828,1225,56
2828,1515,12
2828,1628,10
2828,1773,17
2828,2025,10
2828,2102,15
2828,2231,22
2828,2232,13
2828,2348,10
2828,2453,16
329,14,27
329,50,191
329,52,60
329,212,29
329,214,1439
329,285,27
329,366,31
329,467,50
329,526,29
329,544,38
329,658,125
329,790,45
329,870,158
329,871,47
329,934,34
329,1350,560
329,1592,660
329,1675,73
329,1740,67
329,1761,965
329,1764,1035
329,1872,103
329,1880,348
329,2081,27
329,2209,230
3271,14,21
3271,50,24
3271,52,183
3271,267,1074
3271,353,17
3271,544,34
3271,648,51
3271,921,257
3271,922,602
3271,924,416
3271,945,1705
3271,976,86
3271,1846,511
3271,1908,20
3271,2413,478
3271,2430,143
3271,2488,169
3271,2715,1436
8338,50,6
8338,52,2
8338,229,2
8338,548,30
8338,549,281
8338,553,5
8338,554,91
8338,555,14
8338,588,5
8338,1023,53
8338,1761,44
8338,1764,22
8338,1821,2
2195,14,24
2195,41,43
2195,52,338
2195,53,213
2195,267,370
2195,441,540
2195,526,23
2195,924,43
2195,934,19
2195,945,290
2195,1101,94
2195,1225,35
2195,1419,31
2195,1437,52
2195,1622,116
2195,2413,26
2195,2488,44
2195,2715,291
2195,2717,24
6465,14,12
6465,41,10
6465,50,23
6465,52,197
6465,53,7
6465,81,49
6465,137,12
6465,139,24
6465,526,645
6465,689,10
6465,715,5
6465,772,16
6465,945,21
6465,1269,636
6465,1334,10
6465,1688,6
6465,1773,11
6465,1846,9
6465,1847,8
6465,1942,9
6465,2025,88
6465,2180,8
6465,2231,20
6465,2232,6
6465,2715,9
6465,2723,106
3516,14,5
3516,50,34
3516,52,185
3516,77,10
3516,246,8
3516,349,4
3516,353,6
3516,434,52
3516,437,664
3516,505,6
3516,544,56
3516,740,9
3516,749,22
3516,1067,10
3516,1279,10
3516,1281,14
3516,1377,39
3516,1497,6
3516,1657,5
3516,1773,13
3516,2059,6
3516,2081,5
3516,2692,18
3516,2693,8
6955,41,42
6955,50,5
6955,52,153
6955,53,28
6955,570,3
6955,582,2
6955,689,35
6955,867,21
6955,959,2
6955,1239,8
6955,1628,16
6955,1773,4
6955,1926,7
6955,1927,16
6955,2025,212
6955,2349,41
6955,2498,4
9076,50,4
9076,52,3
9076,366,1
9076,449,13
9076,454,1
9076,467,3
9076,790,6
9076,870,23
9076,926,9
9076,1007,271
9076,1142,12
9076,1350,11
9076,1352,2
9076,1473,3
9076,1477,3
9076,1553,1
9076,1670,15
9076,1675,3
9076,1743,1
9076,1761,47
9076,1764,23
9076,1798,1
9076,2191,5
9076,2209,3
9076,2510,5
2126,25,32
2126,41,36
2126,50,279
2126,52,282
2126,53,35
2126,87,211
2126,526,33
2126,544,76
2126,689,82
2126,921,36
2126,945,1689
2126,1846,1420
2126,1908,145
2126,2240,61
2126,2241,335
2126,2250,479
2126,2413,2438
2126,2430,254
2126,2451,124
2126,2581,60
2126,2614,97
2126,2656,52
2126,2657,213
2126,2658,737
2126,2687,26
2126,2688,70
7950,10,5
7950,14,19
7950,50,12
7950,366,11
7950,471,24
7950,526,102
7950,626,7
7950,782,7
7950,783,12
7950,786,25
7950,835,161
7950,836,49
7950,1090,5
7950,1125,11
7950,1239,56
7950,1401,5
7950,1721,17
7950,1761,107
7950,1764,195
7950,1880,8
7950,1926,187
7950,1927,8
7950,2316,25
7950,2319,9
7950,2322,18
7950,2486,8
9327,41,7
9327,52,12
9327,53,9
9327,267,15
9327,441,24
9327,505,2
9327,526,18
9327,544,2
9327,840,1
9327,922,2
9327,924,6
9327,945,85
9327,1206,1
9327,1225,2
9327,1279,2
9327,1437,3
9327,1622,5
9327,1846,4
9327,2413,4
9327,2488,2
9327,2715,24
5046,58,4
5046,145,4
5046,148,13
5046,626,4
5046,749,2
5046,795,7
5046,1239,3
1634,41,59
1634,52,301
1634,53,188
1634,76,26
1634,267,455
1634,441,102
1634,526,64
1634,544,16
1634,689,19
1634,934,14
1634,945,2163
1634,1130,13
1634,1239,68
1634,1311,19
1634,1437,29
1634,1622,34
1634,1701,228
1634,1773,22
1634,1846,46
1634,2413,81
1634,2430,55
1634,2488,123
1634,2614,21
1634,2715,854
1634,2717,16
3211,14,9
3211,50,69
3211,52,282
3211,313,7
3211,353,25
3211,434,49
3211,437,586
3211,544,133
3211,689,8
3211,749,20
3211,934,7
3211,945,78
3211,1067,7
3211,1281,7
3211,1377,19
3211,1497,9
3211,1502,7
3211,1773,26
3211,1846,9
3211,2081,8
3211,2125,8
3211,2130,8
3211,2693,10
16,10,126
16,14,373
16,25,159
16,41,166
16,50,1646
16,52,10382
16,53,198
16,544,1504
16,598,4413
16,648,174
16,689,10811
16,749,240
16,1502,162
16,1657,147
16,1688,348
16,1773,883
16,2025,7079
16,2059,165
16,2175,320
9018,10,11
9018,50,20
9018,52,17
9018,96,7
9018,97,4
9018,305,3
9018,467,4
9018,544,22
9018,749,167
9018,771,8
9018,934,21
9018,1279,6
9018,1501,4
9018,1502,8
9018,1904,640
9018,1905,3
9018,2081,4
9018,2506,37
9018,2507,68
9018,2525,14
8689,48,10
8689,50,23
8689,52,160
8689,353,4
8689,434,6
8689,437,65
8689,449,3
8689,544,41
8689,749,3
8689,934,13
8689,962,4
8689,1054,14
8689,1350,5
8689,1448,3
8689,1773,5
8689,2081,4
8689,2670,5
8689,2692,11
8689,2693,17
1510,41,49
1510,52,30
1510,53,58
1510,121,57
1510,267,18
1510,505,37
1510,507,113
1510,510,28
1510,746,14
1510,924,19
1510,945,315
1510,1067,10
1510,1149,167
1510,1279,15
1510,1281,5
1510,1392,14
1510,1529,5
1510,1542,2756
1510,2218,6
1510,2259,48
1510,2265,50
1510,2430,10
1510,2488,10
1510,2683,12
1510,2715,31
5231,14,17
5231,50,122
5231,52,622
5231,119,79
5231,121,147
5231,437,9
5231,526,18
5231,544,137
5231,598,9
5231,689,34
5231,749,16
5231,1276,15
5231,1498,6
5231,1501,28
5231,1502,18
5231,1721,10
5231,1761,8
5231,1773,46
5231,2059,20
5231,2060,9
5231,2081,10
4398,10,5
4398,366,720
4398,516,4
4398,526,10
4398,626,4
4398,786,156
4398,834,26
4398,999,7
4398,1068,7
4398,1149,5
4398,1761,314
4398,1764,85
4398,1981,7
4398,2155,4
4398,2316,5
4398,2319,5
4398,2322,10
4398,2396,20
4398,2483,22
4398,2486,54
8999,30,8
8999,171,129
8999,467,3
8999,545,3
8999,604,5
8999,605,11
8999,606,3
8999,626,7
8999,627,8
8999,871,40
8999,1101,9
8999,1239,9
8999,1501,13
8999,1562,2
8999,1657,2
8999,1761,50
8999,1763,2
8999,1764,26
8999,1880,102
8999,1926,2
8999,2155,7
8999,2316,5
8999,2319,2
8999,2322,6
8999,2486,7
8999,2705,3
4692,14,13
4692,50,72
4692,52,599
4692,223,204
4692,377,11
4692,378,33
4692,379,17
4692,381,17
4692,544,79
4692,626,8
4692,749,7
4692,777,20
4692,1239,653
4692,1277,10
4692,1501,56
4692,1502,30
4692,1657,10
4692,1761,11
4692,1773,48
4692,2440,18
4692,2700,9
4692,2715,8
3636,41,7
3636,52,42
3636,53,17
3636,121,2
3636,223,4
3636,267,48
3636,441,14
3636,512,3
3636,526,9
3636,746,49
3636,840,17
3636,943,3
3636,945,431
3636,1225,9
3636,1419,3
3636,1437,5
3636,1622,2
3636,1773,8
3636,1846,5
3636,2154,3
3636,2488,7
3636,2715,80
2856,14,8
2856,50,69
2856,52,343
2856,434,7
2856,437,131
2856,544,84
2856,598,25
2856,689,158
2856,749,38
2856,934,42
2856,1435,14
2856,1773,13
2856,2025,84
2856,2059,7
2856,2335,8
2856,2693,18
6901,41,9
6901,52,199
6901,53,86
6901,137,10
6901,139,23
6901,267,236
6901,441,265
6901,526,383
6901,689,13
6901,721,12
6901,722,12
6901,772,558
6901,807,19
6901,945,260
6901,1054,13
6901,1068,18
6901,1069,23
6901,1419,32
6901,1420,25
6901,1437,54
6901,1622,83
6901,1942,113
6901,2440,16
6901,2488,30
6901,2715,401
6901,2717,22
9892,50,42
9892,52,114
9892,526,146
9892,598,191
9892,658,11
9892,689,674
9892,945,18
9892,1068,32
9892,1069,113
9892,1474,14
9892,1688,37
9892,1918,27
9892,2025,153
9892,2130,8
9892,2413,8
3183,41,23
3183,50,227
3183,52,84
3183,87,24
3183,112,35
3183,115,56
3183,223,14
3183,544,44
3183,669,435
3183,852,21
3183,853,63
3183,945,405
3183,1130,45
3183,1133,35
3183,1153,42
3183,1195,14
3183,1311,37
3183,1430,18
3183,1616,15
3183,1701,169
3183,1846,976
3183,1908,179
3183,2178,16
3183,2311,22
3183,2376,18
3183,2413,149
3183,2430,109
3183,2531,29
3183,2612,45
3183,2614,46
3183,2638,20
7114,52,11
7114,80,2
7114,145,37
7114,148,48
7114,1502,10
7114,1773,68
7114,1926,2
7114,2130,2
4980,52,19
4980,145,17
4980,148,56
4980,544,2
4980,1502,9
4980,1773,23
4980,1926,3
4980,2130,8
4264,14,3
4264,52,6
4264,145,10
4264,148,65
4264,353,5
4264,749,5
4264,1239,5
4264,1502,21
4264,1773,8
4264,2130,4
9865,14,2
9865,24,2
9865,41,5
9865,366,1
9865,422,1
9865,870,35
9865,999,4
9865,1090,1
9865,1204,1
9865,1350,2
9865,1546,2
9865,1608,13
9865,1633,2
9865,1675,4
9865,1740,3
9865,1743,9
9865,1761,23
9865,1764,7
9865,1872,17
9865,1994,3
9865,2007,1
9865,2209,52
8980,14,18
8980,52,11
8980,63,11
8980,267,63
8980,437,9
8980,441,6
8980,505,5
8980,544,16
8980,658,19
8980,689,6
8980,945,68
8980,1054,5
8980,1105,152
8980,1145,8
8980,1225,24
8980,1269,15
8980,1279,33
8980,1419,9
8980,1490,5
8980,1622,9
8980,1846,132
8980,2154,6
8980,2413,8
8980,2430,58
8980,2488,66
8980,2715,45
5647,14,2
5647,52,16
5647,145,45
5647,148,31
5647,214,3
5647,507,2
5647,794,7
5647,1281,2
5647,1502,8
5647,1761,33
5647,1764,5
5647,1773,3
5647,1926,9
5647,2263,24
5647,2319,2
5647,2322,7
3062,14,26
3062,257,83
3062,258,17
3062,366,271
3062,489,8
3062,490,11
3062,526,86
3062,786,96
3062,790,14
3062,999,17
3062,1474,8
3062,1740,138
3062,1761,136
3062,1763,9
3062,1764,82
3062,1872,33
3062,1880,33
3062,1926,110
3062,1935,11
3062,1981,14
3062,2011,28
3062,2209,127
3062,2316,83
3062,2319,14
3062,2322,56
3062,2396,22
685,14,110
685,41,148
685,52,448
685,53,240
685,137,44
685,139,88
685,267,1512
685,526,1882
685,689,163
685,722,42
685,772,2591
685,945,188
685,1269,125
685,1846,323
685,1942,184
685,2025,140
685,2413,37
685,2430,218
685,2432,49
685,2440,142
685,2488,264
685,2715,2387
4161,14,70
4161,52,244
4161,53,56
4161,267,106
4161,441,95
4161,526,11
4161,689,15
4161,938,76
4161,941,26
4161,945,864
4161,1419,10
4161,1420,8
4161,1437,20
4161,1622,15
4161,1773,9
4161,1846,25
4161,2413,9
4161,2451,21
4161,2488,9
4161,2683,13
4161,2715,233
4161,2717,9
5874,14,23
5874,41,88
5874,50,16
5874,52,144
5874,53,48
5874,505,9
5874,526,164
5874,544,21
5874,669,12
5874,945,779
5874,1105,8
5874,1269,204
5874,1279,30
5874,1628,13
5874,1657,34
5874,1667,48
5874,1773,8
5874,1846,149
5874,2025,44
5874,2231,8
5874,2241,9
5874,2348,6
5874,2413,733
5874,2430,20
5874,2581,16
5874,2614,119
5874,2657,12
5874,2658,29
5874,2723,31
6869,13,4
6869,41,11
6869,50,4
6869,52,95
6869,53,7
6869,97,2
6869,384,2
6869,456,2
6869,467,7
6869,598,13
6869,689,50
6869,867,45
6869,1095,2
6869,1657,2
6869,1699,3
6869,1714,2
6869,1773,8
6869,1926,4
6869,2025,132
6869,2349,62
6869,2353,3
2147,14,31
2147,50,91
2147,52,69
2147,214,14
2147,412,14
2147,437,9
2147,544,7
2147,598,25
2147,624,12
2147,689,38
2147,749,8
2147,934,17
2147,1239,379
2147,1501,19
2147,1502,16
2147,1555,15
2147,1657,11
2147,1670,60
2147,1688,20
2147,1773,62
2147,1931,13
2147,2059,14
2147,2081,8
2147,2692,22
3313,14,33
3313,44,17
3313,50,149
3313,52,891
3313,171,15
3313,353,30
3313,378,27
3313,544,165
3313,689,53
3313,749,26
3313,945,671
3313,1007,34
3313,1081,19
3313,1145,74
3313,1239,498
3313,1269,55
3313,1501,55
3313,1502,31
3313,1586,25
3313,1598,29
3313,1657,31
3313,1773,68
3313,1846,86
3313,2025,14
3313,2079,46
3313,2413,21
3313,2430,47
3313,2527,21
6191,10,11
6191,14,30
6191,50,15
6191,52,593
6191,96,13
6191,97,5
6191,544,100
6191,1239,5
6191,1310,22
6191,1377,13
6191,1501,53
6191,1502,28
6191,1555,6
6191,1657,17
6191,1740,6
6191,1773,91
6191,2059,7
6191,2081,8
6191,2357,27
6656,52,14
6656,121,6
6656,441,192
6656,467,13
6656,924,3
6656,945,4
6656,1054,3
6656,1419,3
6656,1432,2
6656,1437,50
6656,1887,27
6656,2715,3
8424,41,11
8424,50,19
8424,52,89
8424,507,213
8424,510,37
8424,526,42
8424,544,12
8424,598,9
8424,648,5
8424,669,5
8424,689,111
8424,921,6
8424,945,530
8424,1149,600
8424,1269,21
8424,1279,5
8424,1542,8
8424,1657,18
8424,1701,5
8424,1760,8
8424,1773,11
8424,1846,76
8424,2025,6
8424,2263,12
8424,2413,459
8424,2430,37
8424,2451,12
8424,2581,5
8424,2614,14
8424,2683,19
6637,14,5
6637,50,15
6637,52,4
6637,212,4
6637,214,250
6637,246,5
6637,285,8
6637,294,5
6637,411,4
6637,437,42
6637,505,8
6637,544,3
6637,934,6
6637,1016,3
6637,1067,5
6637,1279,26
6637,1592,221
6637,1761,184
6637,1764,61
6637,1934,3
6637,2570,5
4802,50,37
4802,52,168
4802,154,21
4802,544,19
4802,598,353
4802,689,654
4802,796,9
4802,964,8
4802,1031,8
4802,1269,13
4802,1456,11
4802,1584,31
4802,1688,50
4802,1918,11
4802,2025,414
4802,2220,7
4949,14,6
4949,25,34
4949,50,46
4949,212,6
4949,214,227
4949,285,10
4949,441,6
4949,598,16
4949,624,58
4949,749,5
4949,934,10
4949,966,8
4949,1007,78
4949,1239,6
4949,1555,6
4949,1592,327
4949,1670,45
4949,1740,5
4949,1761,113
4949,1764,189
4949,1931,63
4949,2322,10
4949,2440,10
4949,2570,63
4949,2692,10
7024,14,2
7024,145,19
7024,148,15
7024,870,5
7024,1007,50
7024,1378,37
7024,1379,14
7024,1740,5
7024,1761,13
7024,1764,2
7024,1872,2
7024,2209,31
3838,41,26
3838,50,323
3838,52,101
3838,87,43
3838,112,40
3838,115,72
3838,544,42
3838,669,695
3838,672,167
3838,674,18
3838,689,19
3838,825,16
3838,852,58
3838,853,235
3838,945,521
3838,1430,26
3838,1846,1213
3838,1908,298
3838,2025,26
3838,2240,18
3838,2241,62
3838,2250,63
3838,2311,36
3838,2376,38
3838,2413,352
3838,2430,105
3838,2612,74
3838,2614,441
3838,2658,84
3939,29,2
3939,52,3
3939,154,1
3939,158,2
3939,171,437
3939,467,7
3939,588,1
3939,606,1
3939,627,2
3939,952,1
3939,1001,3
3939,1090,2
3939,1239,112
3939,1761,2
3939,1764,1
6263,14,10
6263,41,18
6263,50,11
6263,52,127
6263,53,41
6263,137,17
6263,139,41
6263,267,358
6263,476,9
6263,512,11
6263,526,353
6263,544,9
6263,596,10
6263,689,77
6263,770,8
6263,771,19
6263,772,415
6263,822,13
6263,934,30
6263,945,19
6263,1225,8
6263,1269,16
6263,1598,10
6263,1779,15
6263,1942,92
6263,2025,111
6263,2059,43
6263,2440,77
6263,2488,138
6263,2715,531
1946,41,35
1946,50,521
1946,52,86
1946,53,42
1946,87,60
1946,544,68
1946,648,82
1946,689,129
1946,921,678
1946,922,292
1946,924,262
1946,945,977
1946,975,167
1946,976,61
1946,1269,40
1946,1430,47
1946,1701,37
1946,1743,53
1946,1846,1633
1946,1908,199
1946,2025,45
1946,2413,1928
1946,2430,208
1946,2581,78
1946,2614,67
1946,2715,41
3738,41,18
3738,50,180
3738,52,67
3738,53,12
3738,87,15
3738,112,57
3738,115,50
3738,223,14
3738,353,11
3738,544,30
3738,669,394
3738,674,12
3738,852,17
3738,853,48
3738,945,306
3738,1130,38
3738,1133,29
3738,1153,32
3738,1311,28
3738,1616,12
3738,1701,146
3738,1846,840
3738,1908,147
3738,2229,13
