goodreads_book_id,tag_id,count
460717,1926,5
460717,1927,6
460717,1935,5
460717,2025,226
460717,2349,34
462033,2,44
462033,14,34
462033,50,178
462033,52,766
462033,223,63
462033,349,23
462033,350,58
462033,585,130
462033,598,152
462033,689,3121
462033,1239,1731
462033,1773,31
462033,2692,16
462033,2700,60
462033,2707,46
462033,2709,97
462684,52,66
462684,267,16
462684,437,5
462684,441,418
462684,467,6
462684,544,27
462684,934,7
462684,1038,6
462684,1054,5
462684,1067,5
462684,1281,5
462684,1432,4
462684,1437,47
462684,1622,17
462684,1773,7
462684,1817,4
462684,2059,21
462684,2488,12
462684,2715,20
464260,50,10
464260,52,97
464260,58,179
464260,96,70
464260,97,13
464260,214,79
464260,305,68
464260,462,40
464260,467,237
464260,626,14
464260,871,351
464260,1007,32
464260,1239,217
464260,1417,12
464260,1502,46
464260,1592,129
464260,1761,643
464260,1764,373
464260,1880,34
464260,1909,23
464260,1926,155
464260,2038,12
464260,2044,257
464260,2046,31
464260,2094,11
464260,2316,81
464260,2322,25
465226,14,33
465226,50,38
465226,52,510
465226,223,20
465226,544,15
465226,598,897
465226,689,1069
465226,1239,71
465226,1455,21
465226,1456,34
465226,1688,36
465226,1699,15
465226,1760,20
465226,1766,98
465226,1773,27
465226,1918,40
465226,2025,431
465226,2175,241
465226,2700,27
465226,2710,20
465904,50,48
465904,52,228
465904,53,28
465904,267,10
465904,526,853
465904,746,333
465904,747,11
465904,840,16
465904,945,5
465904,1225,16
465904,1773,23
465904,2231,82
465904,2232,19
465904,2337,9
465904,2344,8
465904,2348,9
465904,2715,36
467032,2,8
467032,14,4
467032,50,19
467032,52,167
467032,96,3
467032,467,132
467032,544,3
467032,596,13
467032,598,21
467032,648,6
467032,649,4
467032,689,46
467032,724,3
467032,1182,3
467032,1269,331
467032,1501,13
467032,1598,3
467032,1657,8
467032,1688,8
467032,1740,19
467032,1773,28
467032,1904,5
467032,2025,105
467032,2180,3
467032,2220,4
467032,2356,5
467032,2498,3
468070,52,2
468070,548,65
468070,549,426
468070,550,2
468070,551,7
468070,553,71
468070,554,165
468070,555,13
468070,623,2
468070,1023,127
468070,1761,68
468070,1763,3
468070,1764,22
468070,1821,1
468070,2479,1
469571,14,52
469571,50,91
469571,52,1896
469571,53,83
469571,96,202
469571,97,27
469571,171,25
469571,280,23
469571,467,276
469571,512,58
469571,544,186
469571,583,28
469571,598,26
469571,1225,33
469571,1239,283
469571,1271,24
469571,1501,198
469571,1502,252
469571,1615,24
469571,1657,47
469571,1773,241
469571,2025,24
469571,2189,23
469571,2660,671
469571,2674,22
469901,41,11
469901,50,78
469901,52,87
469901,87,24
469901,353,33
469901,437,79
469901,544,279
469901,557,9
469901,598,53
469901,689,270
469901,825,12
469901,1054,10
469901,1067,63
469901,1279,64
469901,1281,10
469901,1426,9
469901,1474,23
469901,1594,9
469901,1688,30
469901,1734,8
469901,2025,386
469901,2123,10
469901,2130,20
469901,2403,9
470495,14,13
470495,50,21
470495,52,23
470495,96,23
470495,142,6
470495,212,5
470495,214,286
470495,285,10
470495,512,9
470495,934,8
470495,1225,4
470495,1239,26
470495,1401,5
470495,1502,9
470495,1592,491
470495,1761,284
470495,1764,139
470495,1949,17
470495,2335,94
470495,2692,5
470495,2705,7
472025,14,6
472025,30,6
472025,104,4
472025,140,12
472025,194,5
472025,195,8
472025,214,5
472025,449,28
472025,467,32
472025,526,38
472025,606,7
472025,870,27
472025,871,115
472025,873,7
472025,926,4
472025,1007,497
472025,1130,5
472025,1239,12
472025,1761,370
472025,1764,121
472025,1880,906
472025,1926,11
472025,2201,6
472025,2291,20
472025,2316,4
472025,2510,25
472331,14,56
472331,41,54
472331,50,208
472331,52,2230
472331,53,80
472331,90,185
472331,223,52
472331,467,533
472331,507,808
472331,510,1049
472331,513,150
472331,526,1344
472331,544,60
472331,598,129
472331,648,90
472331,689,235
472331,772,616
472331,945,960
472331,1062,56
472331,1149,13158
472331,1502,79
472331,1542,132
472331,1773,186
472331,1880,64
472331,1926,55
472331,2025,60
472331,2218,72
472331,2231,77
472331,2348,82
472331,2413,51
472331,2427,63
472331,2428,514
472343,14,19
472343,50,49
472343,52,744
472343,171,20
472343,526,44
472343,544,18
472343,606,25
472343,689,133
472343,945,161
472343,1105,21
472343,1269,1850
472343,1773,76
472343,1791,31
472343,1846,78
472343,1984,19
472343,1992,26
472343,2025,312
472343,2180,21
472343,2430,135
472343,2498,16
472343,2623,22
473623,52,9
473623,53,25
473623,441,121
473623,467,58
473623,924,3
473623,945,44
473623,1054,5
473623,1413,4
473623,1419,5
473623,1432,4
473623,1437,13
473623,1622,5
473623,2715,10
474634,50,46
474634,52,138
474634,246,9
474634,349,15
474634,350,7
474634,434,45
474634,437,576
474634,544,37
474634,1016,8
474634,1067,4
474634,1279,13
474634,1281,5
474634,1497,4
474634,1773,12
474634,2125,4
474634,2130,8
474634,2650,14
474634,2692,5
474858,33,20
474858,52,95
474858,361,13
474858,441,1535
474858,544,8
474858,725,17
474858,774,9
474858,801,26
474858,934,12
474858,945,119
474858,1023,17
474858,1054,9
474858,1067,10
474858,1279,51
474858,1302,9
474858,1308,10
474858,1329,24
474858,1419,14
474858,1437,226
474858,1657,29
474858,1887,984
474858,1888,22
474858,1966,9
474858,2717,10
475276,41,15
475276,52,22
475276,53,7
475276,112,7
475276,121,30
475276,267,12
475276,353,4
475276,505,9
475276,507,64
475276,510,32
475276,512,3
475276,689,9
475276,749,4
475276,945,127
475276,1149,108
475276,1225,7
475276,1279,4
475276,1392,7
475276,1542,1830
475276,1846,15
475276,2241,3
475276,2258,14
475276,2259,7
475276,2264,15
475276,2265,4
475276,2413,7
475276,2430,12
475276,2488,7
475276,2715,28
475339,52,357
475339,53,20
475339,441,4655
475339,467,594
475339,801,34
475339,934,24
475339,1051,47
475339,1054,36
475339,1118,17
475339,1419,49
475339,1420,17
475339,1432,35
475339,1437,654
475339,1887,1471
475339,1888,41
475339,1913,46
475339,1966,32
475339,2059,55
475339,2715,31
475339,2717,29
476543,41,25
476543,50,366
476543,52,134
476543,87,78
476543,112,47
476543,115,74
476543,544,69
476543,648,21
476543,669,575
476543,852,41
476543,853,123
476543,945,718
476543,1130,53
476543,1153,57
476543,1195,20
476543,1311,35
476543,1701,231
476543,1743,19
476543,1841,21
476543,1846,1499
476543,1908,264
476543,2311,26
476543,2376,25
476543,2413,249
476543,2430,179
476543,2531,39
476543,2614,80
476543,2638,27
477338,14,8
477338,52,74
477338,267,264
477338,321,11
477338,544,6
477338,689,120
477338,945,369
477338,1054,7
477338,1105,6
477338,1225,12
477338,1269,24
477338,1846,180
477338,2016,6
477338,2025,18
477338,2413,28
477338,2430,64
477338,2451,139
477338,2488,76
477338,2667,12
477338,2715,453
478657,50,49
478657,52,112
478657,299,10
478657,434,19
478657,437,187
478657,505,34
478657,544,22
478657,689,27
478657,853,7
478657,945,214
478657,1016,15
478657,1067,57
478657,1105,20
478657,1269,12
478657,1279,144
478657,1281,27
478657,1773,7
478657,1846,453
478657,1908,32
478657,2413,188
478657,2430,83
478657,2581,7
478657,2586,59
478657,2614,768
478894,14,13
478894,50,11
478894,52,84
478894,53,13
478894,467,4
478894,526,28
478894,840,53
478894,945,806
478894,1218,3
478894,1225,24
478894,1773,4
478894,2348,3
478894,2715,4
478951,41,4
478951,50,11
478951,52,118
478951,53,7
478951,223,16
478951,526,25
478951,648,33
478951,840,209
478951,945,654
478951,1158,11
478951,1161,10
478951,1225,56
478951,1628,31
478951,1773,6
478951,2231,12
478951,2232,5
479415,50,97
479415,52,103
479415,53,11
479415,119,9
479415,121,162
479415,353,8
479415,437,46
479415,467,46
479415,544,171
479415,749,75
479415,849,16
479415,1101,7
479415,1271,143
479415,1501,11
479415,1502,30
479415,1535,7
479415,1657,14
479415,1714,7
479415,1740,7
479415,1764,8
479415,1773,34
479415,1821,7
479415,1935,13
479415,2059,16
479415,2081,15
479415,2125,16
479415,2480,12
479415,2660,16
479415,2715,9
479561,14,7
479561,52,109
479561,81,7
479561,526,1086
479561,840,20
479561,945,26
479561,1150,2
479561,1190,7
479561,1269,14
479561,1502,4
479561,1773,8
479561,1806,3
479561,2231,71
479561,2232,6
479561,2337,129
479561,2348,3
480204,8,63
480204,50,186
480204,52,1625
480204,53,50
480204,353,38
480204,467,6600
480204,598,30
480204,648,29
480204,689,530
480204,749,92
480204,945,219
480204,1051,512
480204,1145,590
480204,1239,587
480204,1269,901
480204,1501,38
480204,1502,262
480204,1773,177
480204,1806,28
480204,1846,31
480204,1876,29
480204,1904,57
480204,2025,130
480204,2430,27
480479,14,38
480479,50,99
480479,52,459
480479,53,19
480479,214,342
480479,434,17
480479,437,156
480479,467,27
480479,544,115
480479,549,14
480479,554,29
480479,626,19
480479,749,15
480479,1023,126
480479,1279,12
480479,1502,18
480479,1592,707
480479,1761,828
480479,1764,328
480479,1773,55
480479,2425,11
480479,2528,1152
480479,2692,24
480570,14,18
480570,50,8
480570,52,310
480570,53,4
480570,110,150
480570,133,10
480570,223,14
480570,467,9
480570,544,5
480570,749,5
480570,840,16
480570,1095,7
480570,1239,1406
480570,1426,5
480570,1501,4
480570,1502,9
480570,1773,31
480570,1926,12
480570,2124,10
480570,2125,67
480570,2136,5
481335,50,3
481335,52,88
481335,526,2
481335,598,7
481335,689,43
481335,749,3
481335,945,13
481335,1269,231
481335,1740,3
481335,1773,2
481335,1846,9
481335,2016,4
481335,2025,122
481335,2220,3
481335,2430,10
481335,2498,5
481446,14,10
481446,50,63
481446,52,305
481446,110,146
481446,214,25
481446,267,55
481446,626,15
481446,794,233
481446,795,35
481446,796,8
481446,934,9
481446,945,7
481446,1007,13
481446,1239,2156
481446,1701,14
481446,1761,12
481446,1773,27
481446,1926,7
481446,2692,12
481446,2715,10
481462,50,2
481462,52,35
481462,467,7
481462,544,3
481462,596,1
481462,648,2
481462,689,3
481462,945,11
481462,1269,262
481462,1502,1
481462,1667,2
481462,1773,5
481462,1846,9
481462,2025,12
481462,2180,3
481462,2241,4
481462,2430,6
481462,2614,1
481462,2657,22
481462,2658,41
481462,2659,2
481743,50,10
481743,52,185
481743,96,6
481743,223,7
481743,262,8
481743,267,162
481743,361,7
481743,441,15
481743,467,98
481743,526,10
481743,544,42
481743,749,17
481743,772,24
481743,790,11
481743,904,5
481743,1101,25
481743,1225,24
481743,1239,136
481743,1253,30
481743,1437,9
481743,1622,6
481743,1740,39
481743,1761,43
481743,1764,16
481743,1773,24
481743,1880,10
481743,1926,20
481743,2025,6
481743,2059,50
481743,2125,8
481743,2319,7
481743,2488,35
481743,2710,13
481743,2715,265
481749,50,17
481749,52,3
481749,214,47
481749,449,32
481749,467,30
481749,870,72
481749,926,12
481749,1007,446
481749,1142,25
481749,1239,34
481749,1350,36
481749,1473,3
481749,1477,6
481749,1670,41
481749,1761,204
481749,1763,3
481749,1764,53
481749,1880,3
481749,2191,4
481749,2510,14
483445,10,5
483445,14,3
483445,50,4
483445,52,50
483445,267,11
483445,441,44
483445,526,3
483445,821,4
483445,945,286
483445,1095,3
483445,1239,6
483445,1419,5
483445,1502,3
483445,1622,3
483445,1701,29
483445,1761,177
483445,1763,4
483445,1764,56
483445,1846,3
483445,2430,3
483445,2451,8
483445,2488,3
483445,2715,50
484167,52,13
484167,121,21
484167,267,11
484167,353,4
484167,505,6
484167,507,21
484167,510,6
484167,544,3
484167,749,4
484167,945,57
484167,1149,68
484167,1225,4
484167,1279,3
484167,1392,6
484167,1542,1230
484167,1846,25
484167,2258,41
484167,2264,35
484167,2413,6
484167,2430,21
484167,2488,4
484167,2614,96
484167,2657,4
484167,2658,10
484167,2715,19
485894,50,242
485894,52,4366
485894,467,9100
485894,479,68
485894,480,60
485894,526,265
485894,749,55
485894,878,57
485894,894,150
485894,945,1203
485894,1101,836
485894,1225,190
485894,1269,468
485894,1501,246
485894,1502,987
485894,1657,154
485894,1773,576
485894,1775,241
485894,1880,703
485894,2263,853
485894,2436,56
485894,2700,60
487445,14,2
487445,50,3
487445,52,57
487445,96,5
487445,214,5
487445,467,19
487445,598,135
487445,689,62
487445,1090,2
487445,1239,31
487445,1474,3
487445,1481,2
487445,1688,8
487445,1761,168
487445,1763,3
487445,1764,49
487445,1773,4
487445,1918,10
487445,2025,27
487445,2570,243
487666,96,13
487666,214,182
487666,223,106
487666,878,3
487666,1239,324
487666,1350,4
487666,1592,75
487666,1628,155
487666,1761,163
487666,1764,59
487666,2197,3
487666,2386,2
487666,2607,4
487666,2700,94
487666,2706,9
487666,2707,50
487666,2710,111
489972,52,58
489972,53,10
489972,319,4
489972,441,687
489972,452,129
489972,467,51
489972,507,12
489972,751,5
489972,945,57
489972,1054,15
489972,1149,25
489972,1246,32
489972,1308,7
489972,1419,8
489972,1437,84
489972,1887,360
489972,1888,18
489972,1966,11
489972,2196,11
489972,2677,73
490403,50,98
490403,52,63
490403,544,17
490403,648,248
490403,669,51
490403,852,8
490403,853,12
490403,945,248
490403,1130,27
490403,1133,19
490403,1153,28
490403,1311,8
490403,1701,96
490403,1846,550
490403,1908,72
490403,2241,10
490403,2250,22
490403,2413,112
490403,2430,32
490403,2614,175
490403,2658,10
490867,52,118
490867,53,10
490867,121,19
490867,353,13
490867,441,1925
490867,467,10
490867,774,11
490867,801,20
490867,934,87
490867,1054,19
490867,1067,38
490867,1279,110
490867,1281,11
490867,1419,31
490867,1432,25
490867,1437,372
490867,1887,1622
490867,1888,89
490867,1966,52
490867,2059,97
490867,2715,11
491735,14,5
491735,50,22
491735,52,125
491735,246,3
491735,434,17
491735,435,3
491735,437,277
491735,544,18
491735,1016,3
491735,1054,9
491735,1067,4
491735,1121,2
491735,1279,4
491735,1310,2
491735,1469,17
491735,1497,3
491735,1682,3
491735,1773,7
491735,1909,2
491735,2059,2
491735,2340,6
491735,2692,5
491735,2693,4
493455,14,3
493455,41,4
493455,52,35
493455,53,19
493455,267,136
493455,353,5
493455,437,4
493455,512,5
493455,526,122
493455,721,5
493455,722,7
493455,772,201
493455,945,41
493455,964,4
493455,1054,4
493455,1069,12
493455,1773,4
493455,1942,9
493455,2025,3
493455,2063,4
493455,2271,4
493455,2348,3
493455,2413,4
493455,2488,23
493455,2715,165
493455,2717,3
493456,14,37
493456,41,77
493456,52,513
493456,53,153
493456,267,1405
493456,512,27
493456,526,1878
493456,689,23
493456,721,28
493456,722,37
493456,772,2564
493456,945,464
493456,1068,65
493456,1069,115
493456,1225,30
493456,1773,35
493456,1942,123
493456,2231,32
493456,2348,30
493456,2488,273
493456,2715,2118
495395,10,11
495395,14,32
495395,50,82
495395,52,12
495395,214,388
495395,269,55
495395,270,17
495395,285,17
495395,449,147
495395,505,66
495395,544,18
495395,870,159
495395,926,55
495395,1007,874
495395,1067,72
495395,1239,25
495395,1279,601
495395,1281,107
495395,1398,43
495395,1407,46
495395,1592,798
495395,1761,1758
495395,1764,693
495395,1880,52
495395,2166,11
495395,2322,24
495395,2510,33
497164,30,22
497164,171,319
497164,214,3
497164,467,5
497164,605,19
497164,606,16
497164,626,8
497164,627,13
497164,790,3
497164,871,66
497164,1051,46
497164,1501,15
497164,1592,5
497164,1761,220
497164,1764,75
497164,1880,204
497164,1947,4
497164,2155,6
497164,2212,7
497164,2322,4
497199,9,5
497199,50,13
497199,52,517
497199,77,12
497199,96,66
497199,97,7
497199,214,19
497199,250,8
497199,467,105
497199,544,48
497199,648,7
497199,708,7
497199,749,8
497199,982,6
497199,1279,16
497199,1501,30
497199,1502,76
497199,1592,9
497199,1657,38
497199,1714,5
497199,1761,10
497199,1773,97
497199,1774,11
497199,1913,30
497199,1992,7
497199,2025,8
497199,2057,6
497199,2125,6
497199,2528,7
497199,2551,6
498389,50,26
498389,52,296
498389,544,14
498389,598,623
498389,689,693
498389,1455,21
498389,1456,25
498389,1688,31
498389,1699,9
498389,1760,13
498389,1766,92
498389,1770,9
498389,1773,25
498389,1918,35
498389,2025,313
498389,2174,9
498389,2175,187
498641,214,15
498641,408,40
498641,409,13
498641,449,622
498641,467,103
498641,526,19
498641,544,8
498641,694,48
498641,870,339
498641,926,84
498641,1007,162
498641,1130,7
498641,1239,4
498641,1350,21
498641,1587,8
498641,1592,4
498641,1664,6
498641,1700,6
498641,1761,142
498641,1764,60
498641,1872,7
498641,1880,12
498641,1954,6
498641,2209,4
498641,2510,132
498835,8,13
498835,14,20
498835,50,25
498835,52,330
498835,53,19
498835,544,29
498835,689,204
498835,749,8
498835,945,172
498835,1051,5
498835,1105,7
498835,1145,12
498835,1239,646
498835,1269,19
498835,1773,13
498835,1791,7
498835,1846,16
498835,2025,89
498835,2125,6
498835,2430,26
498835,2472,14
498835,2527,13
500503,41,16
500503,52,45
500503,53,21
500503,121,45
500503,267,22
500503,353,5
500503,441,8
500503,467,7
500503,505,5
500503,507,140
500503,510,64
500503,526,10
500503,689,5
500503,749,6
500503,945,224
500503,1054,8
500503,1149,225
500503,1225,5
500503,1279,10
500503,1392,12
500503,1542,1764
500503,1622,6
500503,1846,7
500503,2218,6
500503,2258,20
500503,2264,48
500503,2269,4
500503,2413,9
500503,2428,5
500503,2430,7
500503,2715,58
500503,2717,5
500743,41,42
500743,52,117
500743,53,70
500743,267,356
500743,443,9
500743,512,10
500743,526,25
500743,544,19
500743,689,10
500743,746,10
500743,840,11
500743,945,1326
500743,1054,8
500743,1225,22
500743,1515,11
500743,1657,13
500743,1846,50
500743,2413,100
500743,2430,20
500743,2451,16
500743,2488,91
500743,2683,38
500743,2715,501
501124,14,16
501124,50,39
501124,52,448
501124,349,15
501124,350,21
501124,544,74
501124,598,271
501124,689,888
501124,1501,34
501124,1502,11
501124,1657,16
501124,1688,16
501124,1699,7
501124,1773,35
501124,2025,72
501124,2188,7
501124,2692,11
502295,7,1
502295,52,2
502295,96,3
502295,171,1
502295,212,2
502295,214,176
502295,294,2
502295,544,2
502295,571,3
502295,627,2
502295,754,4
502295,871,2
502295,1138,15
502295,1239,11
502295,1279,3
502295,1401,15
502295,1402,1
502295,1592,14
502295,1761,89
502295,1763,3
502295,1764,29
502295,1811,3
502295,1926,11
502295,2705,1
502406,52,23
502406,53,5
502406,121,12
502406,441,279
502406,467,15
502406,1279,5
502406,1419,6
502406,1437,46
502406,1887,87
502406,1888,6
502406,1966,4
502406,2340,2
502406,2715,8
503248,14,5
503248,25,14
503248,50,21
503248,212,6
503248,214,194
503248,285,4
503248,441,7
503248,512,4
503248,526,39
503248,771,4
503248,934,4
503248,1239,13
503248,1584,46
503248,1585,19
503248,1592,424
503248,1598,81
503248,1740,124
503248,1761,305
503248,1763,4
503248,1764,128
503248,2011,21
503248,2015,6
503248,2440,4
503248,2570,4
504369,41,11
504369,50,8
504369,52,115
504369,53,17
504369,223,8
504369,526,766
504369,945,16
504369,964,11
504369,988,4
504369,1068,4
504369,1069,5
504369,1263,13
504369,1627,4
504369,1628,143
504369,1726,4
504369,1773,5
504369,1806,6
504369,2231,78
504369,2232,7
504369,2326,4
504369,2337,175
504369,2348,4
504369,2403,4
504369,2692,5
504420,41,66
504420,50,6
504420,52,244
504420,53,18
504420,223,4
504420,456,17
504420,582,3
504420,598,11
504420,689,53
504420,867,56
504420,1628,17
504420,1773,14
504420,1926,39
504420,1927,53
504420,2025,359
504420,2349,96
504420,2498,19
504420,2636,7
505304,52,156
505304,53,17
505304,121,104
505304,226,8
505304,441,2239
505304,467,171
505304,774,8
505304,801,8
505304,934,11
505304,945,7
505304,1419,28
505304,1420,10
505304,1432,11
505304,1437,386
505304,1887,614
505304,1888,19
505304,1966,19
505304,2715,20
505304,2717,10
508413,48,6
508413,50,35
508413,52,183
508413,100,304
508413,437,11
508413,449,420
508413,544,14
508413,870,8
508413,934,4
508413,1007,27
508413,1239,39
508413,1350,33
508413,1773,10
508413,2059,8
508413,2306,3
508413,2715,6
508903,50,49
508903,52,199
508903,119,5
508903,121,50
508903,122,4
508903,171,11
508903,406,13
508903,544,17
508903,567,11
508903,585,231
508903,598,57
508903,689,1274
508903,1067,5
508903,1279,22
508903,1497,5
508903,1688,26
508903,1773,11
508903,2025,18
509784,2,9
509784,14,10
509784,52,349
509784,53,6
509784,96,11
509784,457,85
509784,458,6
509784,467,114
509784,526,2306
509784,689,8
509784,772,48
509784,915,7
509784,945,95
509784,1069,8
509784,1773,59
509784,1774,7
509784,2231,153
509784,2232,13
509784,2337,7
509784,2348,25
509784,2527,237
509784,2528,19
511240,52,71
511240,53,5
511240,267,6
511240,441,63
511240,505,56
511240,507,94
511240,510,41
511240,544,13
511240,934,9
511240,964,6
511240,1067,18
511240,1149,261
511240,1279,82
511240,1281,21
511240,1392,35
511240,1419,7
511240,1437,10
511240,1542,127
511240,1622,11
511240,2059,11
511240,2207,8
511240,2218,5
511240,2259,9
511240,2263,4
511240,2265,10
511240,2302,48
511240,2488,6
511240,2715,31
511527,52,54
511527,267,11
511527,437,5
511527,441,435
511527,467,5
511527,505,4
511527,512,4
511527,544,18
511527,934,15
511527,1054,6
511527,1437,34
511527,1622,14
511527,1773,14
511527,2059,14
511527,2274,4
511527,2488,14
511527,2692,5
511527,2715,24
511614,2,8
511614,52,205
511614,53,65
511614,119,37
511614,121,130
511614,267,22
511614,350,9
511614,424,6
511614,441,773
511614,452,6
511614,467,337
511614,924,6
511614,934,13
511614,945,75
511614,1239,6
511614,1419,21
511614,1420,10
511614,1432,12
511614,1437,69
511614,1502,7
511614,1622,37
511614,1657,6
511614,1773,9
511614,2466,7
511614,2715,52
511614,2717,13
511684,52,62
511684,267,26
511684,437,4
511684,441,330
511684,512,3
511684,544,29
511684,749,4
511684,934,19
511684,1437,35
511684,1598,23
511684,1622,13
511684,1773,5
511684,2059,7
511684,2488,23
511684,2692,4
511684,2715,44
512475,50,45
512475,52,138
512475,437,6
512475,544,20
512475,585,3
512475,598,61
512475,689,569
512475,749,4
512475,1269,5
512475,1584,5
512475,1688,18
512475,1773,10
512475,1922,10
512475,1923,3
512475,1935,5
512475,2025,198
512475,2664,3
513176,41,3
513176,50,4
513176,52,141
513176,53,10
513176,81,6
513176,223,12
513176,526,773
513176,899,3
513176,945,52
513176,1095,3
513176,1628,13
513176,1773,17
513176,2231,17
513176,2232,4
513176,2337,42
513176,2348,4
513176,2370,1285
513176,2715,5
513207,31,5
513207,50,4
513207,52,142
513207,53,9
513207,223,19
513207,526,828
513207,945,45
513207,1396,4
513207,1773,19
513207,1806,5
513207,1898,4
513207,1974,4
513207,2231,10
513207,2232,3
513207,2337,35
513207,2348,6
513207,2370,1288
513207,2528,4
513207,2715,5
513367,52,3
513367,457,6
513367,526,720
513367,565,7
513367,790,3
513367,920,5
513367,1090,6
513367,1239,24
513367,1571,9
513367,1572,4
513367,1608,5
513367,1761,295
513367,1764,55
513367,1880,28
513367,1884,247
513367,1934,7
513367,1935,35
513367,2037,53
514210,2,3
514210,179,3
514210,358,210
514210,359,12
514210,467,4
514210,526,4
514210,698,6
514210,777,31
514210,870,114
514210,1007,176
514210,1164,4
514210,1239,19
514210,1587,9
514210,1633,16
514210,1740,19
514210,1761,159
514210,1764,64
514210,1872,10
514210,1880,400
514210,2155,3
514210,2209,29
514210,2470,3
514210,2510,5
514210,2721,5
514313,50,20
514313,52,44
514313,53,4
514313,214,93
514313,366,8
514313,526,8
514313,544,12
514313,598,29
514313,689,6
514313,749,6
514313,786,7
514313,1076,50
514313,1077,19
514313,1090,13
514313,1239,21
514313,1401,7
514313,1572,9
514313,1592,65
514313,1761,613
514313,1764,231
514313,1773,9
514313,2025,10
514313,2357,16
514313,2570,31
515905,52,60
515905,121,6
515905,353,6
515905,441,1035
515905,801,11
515905,934,30
515905,1054,57
515905,1067,12
515905,1279,70
515905,1419,15
515905,1432,14
515905,1437,193
515905,1887,925
515905,1888,40
515905,1966,37
515905,2059,28
517188,2,18
517188,50,53
517188,52,872
517188,349,22
517188,350,75
517188,467,839
517188,512,57
517188,544,33
517188,749,16
517188,790,22
517188,829,24
517188,966,13
517188,1239,166
517188,1501,83
517188,1502,75
517188,1657,63
517188,1773,143
517188,1775,45
517188,2188,71
517188,2692,64
517344,52,105
517344,424,100
517344,441,674
517344,544,34
517344,774,43
517344,801,15
517344,934,32
517344,1054,41
517344,1067,50
517344,1118,14
517344,1279,123
517344,1388,16
517344,1413,9
517344,1418,7
517344,1419,58
517344,1420,48
517344,1432,19
517344,1434,7
517344,1437,153
517344,1618,9
517344,1622,69
517344,1773,8
517344,1887,8
517344,2059,190
517344,2274,7
517344,2553,8
517344,2715,18
517344,2717,10
518848,41,37
518848,52,38
518848,53,350
518848,267,2058
518848,353,47
518848,441,124
518848,512,58
518848,526,253
518848,648,94
518848,658,66
518848,840,122
518848,945,849
518848,964,50
518848,1225,332
518848,1269,75
518848,1437,35
518848,1773,96
518848,1846,97
518848,2232,46
518848,2348,59
518848,2430,93
518848,2488,257
518848,2715,2833
518848,2723,92
519048,52,204
519048,53,125
519048,267,75
519048,424,21
519048,441,902
519048,689,17
519048,801,10
519048,921,18
519048,922,63
519048,924,68
519048,934,15
519048,945,1354
519048,976,11
519048,1419,67
519048,1420,44
519048,1437,132
519048,1618,9
519048,1622,172
519048,1773,34
519048,1846,28
519048,2274,10
519048,2413,52
519048,2430,19
519048,2488,18
519048,2715,191
519112,50,12
519112,52,284
519112,96,13
519112,171,84
519112,267,11
519112,441,110
519112,505,22
519112,507,42
519112,544,12
519112,648,26
519112,924,10
519112,945,247
519112,1067,19
519112,1145,63
519112,1149,89
519112,1269,89
519112,1279,135
519112,1281,44
519112,1437,7
519112,1502,14
519112,1523,7
519112,1761,13
519112,1846,7
519112,1887,17
519112,1910,11
519112,1911,23
519112,1912,22
519112,1913,839
519112,2263,276
519112,2715,41
519933,52,142
519933,53,33
519933,90,11
519933,267,209
519933,441,396
519933,467,8
519933,526,12
519933,945,1241
519933,1067,8
519933,1095,8
519933,1225,16
519933,1419,18
519933,1420,6
519933,1437,43
519933,1618,8
519933,1622,64
519933,1773,16
519933,1844,6
519933,2231,7
519933,2232,12
519933,2348,11
519933,2413,6
519933,2488,7
519933,2683,8
519933,2715,7
519933,2717,13
520738,52,7
520738,171,316
520738,253,4
520738,467,7
520738,526,2
520738,605,2
520738,606,3
520738,626,4
520738,627,4
520738,782,8
520738,871,31
520738,952,2
520738,1239,80
520738,1240,3
520738,1386,9
520738,1501,3
520738,1502,7
520738,1740,5
520738,1761,177
520738,1763,2
520738,1764,60
520738,1821,2
520738,1880,93
520738,2316,4
520738,2322,7
520738,2705,2
522471,50,7
522471,52,124
522471,267,308
522471,424,15
522471,437,7
522471,441,99
522471,512,40
522471,544,104
522471,934,29
522471,1023,8
522471,1054,20
522471,1225,8
522471,1279,13
522471,1419,7
522471,1420,15
522471,1437,8
522471,1622,49
522471,1744,57
522471,1773,10
522471,1926,15
522471,2059,199
522471,2081,11
522471,2488,96
522471,2578,7
522471,2715,421
522471,2717,8
522525,14,11
522525,50,4
522525,257,6
522525,366,36
522525,489,11
522525,490,7
522525,526,156
522525,720,4
522525,786,7
522525,790,5
522525,1090,6
522525,1479,4
522525,1598,5
522525,1740,101
522525,1761,418
522525,1763,4
522525,1764,138
522525,1872,24
522525,1880,23
522525,1926,11
522525,1934,7
522525,1935,11
522525,2010,4
522525,2011,21
522525,2017,4
522525,2081,4
522525,2209,76
522525,2291,11
522525,2316,32
522525,2322,56
522525,2692,4
522534,14,8
522534,50,17
522534,52,35
522534,179,76
522534,214,485
522534,285,8
522534,544,10
522534,626,48
522534,627,5
522534,725,5
522534,776,7
522534,1088,60
522534,1239,255
522534,1392,107
522534,1592,336
522534,1761,589
522534,1764,207
522534,1773,13
522534,2528,9
522534,2692,20
522776,10,5
522776,14,40
522776,50,13
522776,52,35
522776,212,10
522776,214,336
522776,285,7
522776,366,77
522776,505,7
522776,544,12
522776,598,27
522776,754,6
522776,786,6
